generation, team A best, team A current, team B best, team B current, Dropped %
11251, 0.2, 0.2, 0.2, 0.2, 0.04761905
11252, 0.2, 0.2, 0.2, 0.2, 0.04761905
11253, 0.2, 0.2, 0.2, 0.2, 0.04761905
11254, 0.2, 0.2, 0.2, 0.2, 0.04761905
11255, 0.2, 0.2, 0.2, 0.2, 0.04761905
11256, 0.2, 0.2, 0.2, 0.2, 0.04761905
11257, 0.2, 0.2, 0.2, 0.2, 0.04761905
11258, 0.2, 0.2, 0.2, 0.2, 0.04761905
11259, 0.2, 0.2, 0.2, 0.2, 0.04761905
11260, 0.2, 0.2, 0.2, 0.2, 0.04761905
11261, 0.2, 0.2, 0.2, 0.2, 0.04761905
11262, 0.2, 0.2, 0.2, 0.2, 0.04761905
11263, 0.2, 0.2, 0.2, 0.2, 0.04761905
11264, 0.2, 0.2, 0.2, 0.2, 0.04761905
11265, 0.2, 0.2, 0.2, 0.2, 0.04761905
11266, 0.2, 0.2, 0.2, 0.2, 0.04761905
11267, 0.2, 0.2, 0.2, 0.2, 0.04761905
11268, 0.2, 0.2, 0.2, 0.2, 0.04761905
11269, 0.2, 0.2, 0.2, 0.2, 0.04761905
11270, 0.2, 0.2, 0.2, 0.2, 0.04761905
11271, 0.2, 0.2, 0.2, 0.2, 0.04761905
11272, 0.2, 0.2, 0.2, 0.2, 0.04761905
11273, 0.2, 0.2, 0.2, 0.2, 0.04761905
11274, 0.2, 0.2, 0.2, 0.2, 0.04761905
11275, 0.2, 0.2, 0.2, 0.2, 0.04761905
11276, 0.2, 0.2, 0.2, 0.2, 0.04761905
11277, 0.2, 0.2, 0.2, 0.2, 0.04761905
11278, 0.2, 0.2, 0.2, 0.2, 0.04761905
11279, 0.2, 0.2, 0.2, 0.2, 0.04761905
11280, 0.2, 0.2, 0.2, 0.2, 0.04761905
11281, 0.2, 0.2, 0.2, 0.2, 0.04761905
11282, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11283, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11284, 0.2, 0.2, 0.2, 0.3, 0.04761905
11285, 0.2, 0.2, 0.2, 0.3, 0.04761905
11286, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11287, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11288, 0.2, 0.2, 0.2, 0.2, 0.04761905
11289, 0.2, 0.2, 0.2, 0.2, 0.04761905
11290, 0.2, 0.2, 0.2, 0.2, 0.04761905
11291, 0.2, 0.2, 0.2, 0.2, 0.04761905
11292, 0.2, 0.2, 0.2, 0.2, 0.04761905
11293, 0.2, 0.2, 0.2, 0.2, 0.04761905
11294, 0.2, 0.2, 0.2, 0.2, 0.04761905
11295, 0.2, 0.2, 0.2, 0.2, 0.04761905
11296, 0.2, 0.2, 0.2, 0.2, 0.04761905
11297, 0.2, 0.2, 0.2, 0.2, 0.04761905
11298, 0.2, 0.2, 0.2, 0.2, 0.04761905
11299, 0.2, 0.2, 0.2, 0.2, 0.04761905
11300, 0.2, 0.2, 0.2, 0.2, 0.04761905
11301, 0.2, 0.2, 0.2, 0.2, 0.04761905
11302, 0.2, 0.2, 0.2, 0.2, 0.04761905
11303, 0.2, 0.2, 0.2, 0.2, 0.04761905
11304, 0.2, 0.2, 0.2, 0.2, 0.04761905
11305, 0.2, 0.2, 0.2, 0.2, 0.04761905
11306, 0.2, 0.2, 0.2, 0.2, 0.04761905
11307, 0.2, 0.2, 0.2, 0.2, 0.04761905
11308, 0.2, 0.2, 0.2, 0.2, 0.04761905
11309, 0.2, 0.2, 0.2, 0.2, 0.04761905
11310, 0.2, 0.2, 0.2, 0.2, 0.04761905
11311, 0.2, 0.2, 0.2, 0.2, 0.04761905
11312, 0.2, 0.2, 0.2, 0.2, 0.04761905
11313, 0.2, 0.2, 0.2, 0.2, 0.04761905
11314, 0.2, 0.2, 0.2, 0.2, 0.04761905
11315, 0.2, 0.2, 0.2, 0.2, 0.04761905
11316, 0.2, 0.2, 0.2, 0.2, 0.04761905
11317, 0.2, 0.2, 0.2, 0.2, 0.04761905
11318, 0.2, 0.2, 0.2, 0.2, 0.04761905
11319, 0.2, 0.2, 0.2, 0.2, 0.04761905
11320, 0.2, 0.2, 0.2, 0.2, 0.04761905
11321, 0.2, 0.2, 0.2, 0.2, 0.04761905
11322, 0.2, 0.2, 0.2, 0.2, 0.04761905
11323, 0.2, 0.2, 0.2, 0.2, 0.04761905
11324, 0.2, 0.2, 0.2, 0.2, 0.04761905
11325, 0.2, 0.2, 0.2, 0.2, 0.04761905
11326, 0.2, 0.2, 0.2, 0.2, 0.04761905
11327, 0.2, 0.2, 0.2, 0.2, 0.04761905
11328, 0.2, 0.2, 0.2, 0.2, 0.04761905
11329, 0.2, 0.2, 0.2, 0.2, 0.04761905
11330, 0.2, 0.2, 0.2, 0.2, 0.04761905
11331, 0.2, 0.2, 0.2, 0.2, 0.04761905
11332, 0.2, 0.2, 0.2, 0.2, 0.04761905
11333, 0.2, 0.2, 0.2, 0.2, 0.04761905
11334, 0.2, 0.2, 0.2, 0.2, 0.04761905
11335, 0.2, 0.2, 0.2, 0.2, 0.04761905
11336, 0.2, 0.2, 0.2, 0.2, 0.04761905
11337, 0.2, 0.2, 0.2, 0.2, 0.04761905
11338, 0.2, 0.2, 0.2, 0.2, 0.04761905
11339, 0.2, 0.2, 0.2, 0.2, 0.04761905
11340, 0.2, 0.2, 0.2, 0.2, 0.04761905
11341, 0.2, 0.2, 0.2, 0.2, 0.04761905
11342, 0.2, 0.2, 0.2, 0.2, 0.04761905
11343, 0.2, 0.2, 0.2, 0.2, 0.04761905
11344, 0.2, 0.2, 0.2, 0.2, 0.04761905
11345, 0.2, 0.2, 0.2, 0.2, 0.04761905
11346, 0.2, 0.2, 0.2, 0.2, 0.04761905
11347, 0.2, 0.2, 0.2, 0.2, 0.04761905
11348, 0.2, 0.2, 0.2, 0.2, 0.04761905
11349, 0.2, 0.2, 0.2, 0.2, 0.04761905
11350, 0.2, 0.2, 0.2, 0.2, 0.04761905
11351, 0.2, 0.2, 0.2, 0.2, 0.04761905
11352, 0.2, 0.2, 0.2, 0.2, 0.04761905
11353, 0.2, 0.2, 0.2, 0.2, 0.04761905
11354, 0.2, 0.2, 0.2, 0.2, 0.04761905
11355, 0.2, 0.2, 0.2, 0.2, 0.04761905
11356, 0.2, 0.2, 0.2, 0.2, 0.04761905
11357, 0.2, 0.2, 0.2, 0.2, 0.04761905
11358, 0.2, 0.2, 0.2, 0.2, 0.04761905
11359, 0.2, 0.2, 0.2, 0.2, 0.04761905
11360, 0.2, 0.2, 0.2, 0.2, 0.04761905
11361, 0.2, 0.2, 0.2, 0.2, 0.04761905
11362, 0.2, 0.2, 0.2, 0.2, 0.04761905
11363, 0.2, 0.2, 0.2, 0.2, 0.04761905
11364, 0.2, 0.2, 0.2, 0.2, 0.04761905
11365, 0.2, 0.2, 0.2, 0.2, 0.04761905
11366, 0.2, 0.2, 0.2, 0.2, 0.04761905
11367, 0.2, 0.2, 0.2, 0.2, 0.04761905
11368, 0.2, 0.2, 0.2, 0.2, 0.04761905
11369, 0.2, 0.2, 0.2, 0.2, 0.04761905
11370, 0.2, 0.2, 0.2, 0.2, 0.04761905
11371, 0.2, 0.2, 0.2, 0.2, 0.04761905
11372, 0.2, 0.2, 0.2, 0.2, 0.04761905
11373, 0.2, 0.2, 0.2, 0.2, 0.04761905
11374, 0.2, 0.2, 0.2, 0.2, 0.04761905
11375, 0.2, 0.2, 0.2, 0.2, 0.04761905
11376, 0.2, 0.2, 0.2, 0.2, 0.04761905
11377, 0.2, 0.2, 0.2, 0.2, 0.04761905
11378, 0.2, 0.2, 0.2, 0.2, 0.04761905
11379, 0.2, 0.2, 0.2, 0.2, 0.04761905
11380, 0.2, 0.2, 0.2, 0.2, 0.04761905
11381, 0.2, 0.2, 0.2, 0.2, 0.04761905
11382, 0.2, 0.2, 0.2, 0.2, 0.04761905
11383, 0.2, 0.2, 0.2, 0.2, 0.04761905
11384, 0.2, 0.2, 0.2, 0.2, 0.04761905
11385, 0.2, 0.2, 0.2, 0.2, 0.04761905
11386, 0.2, 0.2, 0.2, 0.2, 0.04761905
11387, 0.2, 0.2, 0.2, 0.2, 0.04761905
11388, 0.2, 0.2, 0.2, 0.2, 0.04761905
11389, 0.2, 0.2, 0.2, 0.2, 0.04761905
11390, 0.2, 0.2, 0.2, 0.2, 0.04761905
11391, 0.2, 0.2, 0.2, 0.2, 0.04761905
11392, 0.2, 0.2, 0.2, 0.2, 0.04761905
11393, 0.2, 0.2, 0.2, 0.2, 0.04761905
11394, 0.2, 0.2, 0.2, 0.2, 0.04761905
11395, 0.2, 0.2, 0.2, 0.2, 0.04761905
11396, 0.2, 0.2, 0.2, 0.2, 0.04761905
11397, 0.2, 0.2, 0.2, 0.2, 0.04761905
11398, 0.2, 0.2, 0.2, 0.2, 0.04761905
11399, 0.2, 0.2, 0.2, 0.2, 0.04761905
11400, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11401, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11402, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11403, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11404, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11405, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11406, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11407, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11408, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11409, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11410, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11411, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11412, 0.2, 0.2, 0.2, 0.2, 0.04761905
11413, 0.2, 0.2, 0.2, 0.2, 0.04761905
11414, 0.2, 0.2, 0.2, 0.2, 0.04761905
11415, 0.2, 0.2, 0.2, 0.2, 0.04761905
11416, 0.2, 0.2, 0.2, 0.2, 0.04761905
11417, 0.2, 0.2, 0.2, 0.2, 0.04761905
11418, 0.2, 0.2, 0.2, 0.2, 0.04761905
11419, 0.2, 0.2, 0.2, 0.2, 0.04761905
11420, 0.2, 0.2, 0.2, 0.2, 0.04761905
11421, 0.2, 0.2, 0.2, 0.2, 0.04761905
11422, 0.2, 0.2, 0.2, 0.2, 0.04761905
11423, 0.2, 0.2, 0.2, 0.2, 0.04761905
11424, 0.2, 0.2, 0.2, 0.2, 0.04761905
11425, 0.2, 0.2, 0.2, 0.2, 0.04761905
11426, 0.2, 0.2, 0.2, 0.2, 0.04761905
11427, 0.2, 0.2, 0.2, 0.2, 0.04761905
11428, 0.2, 0.2, 0.2, 0.2, 0.04761905
11429, 0.2, 0.2, 0.2, 0.2, 0.04761905
11430, 0.2, 0.2, 0.2, 0.2, 0.04761905
11431, 0.2, 0.2, 0.2, 0.2, 0.04761905
11432, 0.2, 0.2, 0.2, 0.2, 0.04761905
11433, 0.2, 0.2, 0.2, 0.2, 0.04761905
11434, 0.2, 0.2, 0.2, 0.2, 0.04761905
11435, 0.2, 0.2, 0.2, 0.2, 0.04761905
11436, 0.2, 0.2, 0.2, 0.2, 0.04761905
11437, 0.2, 0.2, 0.2, 0.2, 0.04761905
11438, 0.2, 0.2, 0.2, 0.2, 0.04761905
11439, 0.2, 0.2, 0.2, 0.2, 0.04761905
11440, 0.2, 0.2, 0.2, 0.2, 0.04761905
11441, 0.2, 0.2, 0.2, 0.2, 0.04761905
11442, 0.2, 0.2, 0.2, 0.2, 0.04761905
11443, 0.2, 0.2, 0.2, 0.2, 0.04761905
11444, 0.2, 0.2, 0.2, 0.2, 0.04761905
11445, 0.2, 0.2, 0.2, 0.2, 0.04761905
11446, 0.2, 0.2, 0.2, 0.2, 0.04761905
11447, 0.2, 0.2, 0.2, 0.2, 0.04761905
11448, 0.2, 0.2, 0.2, 0.2, 0.04761905
11449, 0.2, 0.2, 0.2, 0.2, 0.04761905
11450, 0.2, 0.2, 0.2, 0.2, 0.04761905
11451, 0.2, 0.2, 0.2, 0.2, 0.04761905
11452, 0.2, 0.2, 0.2, 0.2, 0.04761905
11453, 0.2, 0.2, 0.2, 0.2, 0.04761905
11454, 0.2, 0.2, 0.2, 0.2, 0.04761905
11455, 0.2, 0.2, 0.2, 0.2, 0.04761905
11456, 0.2, 0.2, 0.2, 0.2, 0.04761905
11457, 0.2, 0.2, 0.2, 0.2, 0.04761905
11458, 0.2, 0.2, 0.2, 0.2, 0.04761905
11459, 0.2, 0.2, 0.2, 0.2, 0.04761905
11460, 0.2, 0.2, 0.2, 0.2, 0.04761905
11461, 0.2, 0.2, 0.2, 0.2, 0.04761905
11462, 0.2, 0.2, 0.2, 0.2, 0.04761905
11463, 0.2, 0.2, 0.2, 0.2, 0.04761905
11464, 0.2, 0.2, 0.2, 0.2, 0.04761905
11465, 0.2, 0.2, 0.2, 0.2, 0.04761905
11466, 0.2, 0.2, 0.2, 0.2, 0.04761905
11467, 0.2, 0.2, 0.2, 0.2, 0.04761905
11468, 0.2, 0.2, 0.2, 0.2, 0.04761905
11469, 0.2, 0.2, 0.2, 0.2, 0.04761905
11470, 0.2, 0.2, 0.2, 0.2, 0.04761905
11471, 0.2, 0.2, 0.2, 0.2, 0.04761905
11472, 0.2, 0.2, 0.2, 0.2, 0.04761905
11473, 0.2, 0.2, 0.2, 0.2, 0.04761905
11474, 0.2, 0.2, 0.2, 0.2, 0.04761905
11475, 0.2, 0.2, 0.2, 0.2, 0.04761905
11476, 0.2, 0.2, 0.2, 0.2, 0.04761905
11477, 0.2, 0.2, 0.2, 0.2, 0.04761905
11478, 0.2, 0.2, 0.2, 0.2, 0.04761905
11479, 0.2, 0.2, 0.2, 0.2, 0.04761905
11480, 0.2, 0.2, 0.2, 0.2, 0.04761905
11481, 0.2, 0.2, 0.2, 0.2, 0.04761905
11482, 0.2, 0.2, 0.2, 0.2, 0.04761905
11483, 0.2, 0.2, 0.2, 0.2, 0.04761905
11484, 0.2, 0.2, 0.2, 0.2, 0.04761905
11485, 0.2, 0.2, 0.2, 0.2, 0.04761905
11486, 0.2, 0.2, 0.2, 0.2, 0.04761905
11487, 0.2, 0.2, 0.2, 0.2, 0.04761905
11488, 0.2, 0.2, 0.2, 0.2, 0.04761905
11489, 0.2, 0.2, 0.2, 0.2, 0.04761905
11490, 0.2, 0.2, 0.2, 0.2, 0.04761905
11491, 0.2, 0.2, 0.2, 0.2, 0.04761905
11492, 0.2, 0.2, 0.2, 0.2, 0.04761905
11493, 0.2, 0.2, 0.2, 0.2, 0.04761905
11494, 0.2, 0.2, 0.2, 0.2, 0.04761905
11495, 0.2, 0.2, 0.2, 0.2, 0.04761905
11496, 0.2, 0.2, 0.2, 0.2, 0.04761905
11497, 0.2, 0.2, 0.2, 0.2, 0.04761905
11498, 0.2, 0.2, 0.2, 0.2, 0.04761905
11499, 0.2, 0.2, 0.2, 0.2, 0.04761905
11500, 0.2, 0.2, 0.2, 0.2, 0.04761905
11501, 0.2, 0.2, 0.2, 0.2, 0.04761905
11502, 0.2, 0.2, 0.2, 0.2, 0.04761905
11503, 0.2, 0.2, 0.2, 0.2, 0.04761905
11504, 0.2, 0.2, 0.2, 0.2, 0.04761905
11505, 0.2, 0.2, 0.2, 0.2, 0.04761905
11506, 0.2, 0.2, 0.2, 0.2, 0.04761905
11507, 0.2, 0.2, 0.2, 0.2, 0.04761905
11508, 0.2, 0.2, 0.2, 0.2, 0.04761905
11509, 0.2, 0.2, 0.2, 0.2, 0.04761905
11510, 0.2, 0.2, 0.2, 0.2, 0.04761905
11511, 0.2, 0.2, 0.2, 0.2, 0.04761905
11512, 0.2, 0.2, 0.2, 0.2, 0.04761905
11513, 0.2, 0.2, 0.2, 0.2, 0.04761905
11514, 0.2, 0.2, 0.2, 0.2, 0.04761905
11515, 0.2, 0.2, 0.2, 0.2, 0.04761905
11516, 0.2, 0.2, 0.2, 0.2, 0.04761905
11517, 0.2, 0.2, 0.2, 0.2, 0.04761905
11518, 0.2, 0.2, 0.2, 0.2, 0.04761905
11519, 0.2, 0.2, 0.2, 0.2, 0.04761905
11520, 0.2, 0.2, 0.2, 0.2, 0.04761905
11521, 0.2, 0.2, 0.2, 0.2, 0.04761905
11522, 0.2, 0.2, 0.2, 0.2, 0.04761905
11523, 0.2, 0.2, 0.2, 0.2, 0.04761905
11524, 0.2, 0.2, 0.2, 0.2, 0.04761905
11525, 0.2, 0.2, 0.2, 0.2, 0.04761905
11526, 0.2, 0.2, 0.2, 0.2, 0.04761905
11527, 0.2, 0.2, 0.2, 0.2, 0.04761905
11528, 0.2, 0.2, 0.2, 0.2, 0.04761905
11529, 0.2, 0.2, 0.2, 0.2, 0.04761905
11530, 0.2, 0.2, 0.2, 0.2, 0.04761905
11531, 0.2, 0.2, 0.2, 0.2, 0.04761905
11532, 0.2, 0.2, 0.2, 0.2, 0.04761905
11533, 0.2, 0.2, 0.2, 0.2, 0.04761905
11534, 0.2, 0.2, 0.2, 0.2, 0.04761905
11535, 0.2, 0.2, 0.2, 0.2, 0.04761905
11536, 0.2, 0.2, 0.2, 0.2, 0.04761905
11537, 0.2, 0.2, 0.2, 0.2, 0.04761905
11538, 0.2, 0.2, 0.2, 0.2, 0.04761905
11539, 0.2, 0.2, 0.2, 0.2, 0.04761905
11540, 0.2, 0.2, 0.2, 0.2, 0.04761905
11541, 0.2, 0.2, 0.2, 0.2, 0.04761905
11542, 0.2, 0.2, 0.2, 0.2, 0.04761905
11543, 0.2, 0.2, 0.2, 0.2, 0.04761905
11544, 0.2, 0.2, 0.2, 0.2, 0.04761905
11545, 0.2, 0.2, 0.2, 0.2, 0.04761905
11546, 0.2, 0.2, 0.2, 0.2, 0.04761905
11547, 0.2, 0.2, 0.2, 0.2, 0.04761905
11548, 0.2, 0.2, 0.2, 0.2, 0.04761905
11549, 0.2, 0.2, 0.2, 0.2, 0.04761905
11550, 0.2, 0.2, 0.2, 0.2, 0.04761905
11551, 0.2, 0.2, 0.2, 0.2, 0.04761905
11552, 0.2, 0.2, 0.2, 0.2, 0.04761905
11553, 0.2, 0.2, 0.2, 0.2, 0.04761905
11554, 0.2, 0.2, 0.2, 0.2, 0.04761905
11555, 0.2, 0.2, 0.2, 0.2, 0.04761905
11556, 0.2, 0.2, 0.2, 0.2, 0.04761905
11557, 0.2, 0.2, 0.2, 0.2, 0.04761905
11558, 0.2, 0.2, 0.2, 0.2, 0.04761905
11559, 0.2, 0.2, 0.2, 0.2, 0.04761905
11560, 0.2, 0.2, 0.2, 0.2, 0.04761905
11561, 0.2, 0.2, 0.2, 0.2, 0.04761905
11562, 0.2, 0.2, 0.2, 0.2, 0.04761905
11563, 0.2, 0.2, 0.2, 0.2, 0.04761905
11564, 0.2, 0.2, 0.2, 0.2, 0.04761905
11565, 0.2, 0.2, 0.2, 0.2, 0.04761905
11566, 0.2, 0.2, 0.2, 0.2, 0.04761905
11567, 0.2, 0.2, 0.2, 0.2, 0.04761905
11568, 0.2, 0.2, 0.2, 0.2, 0.04761905
11569, 0.2, 0.2, 0.2, 0.2, 0.04761905
11570, 0.2, 0.2, 0.2, 0.2, 0.04761905
11571, 0.2, 0.2, 0.2, 0.2, 0.04761905
11572, 0.2, 0.2, 0.2, 0.2, 0.04761905
11573, 0.2, 0.2, 0.2, 0.2, 0.04761905
11574, 0.2, 0.2, 0.2, 0.2, 0.04761905
11575, 0.2, 0.2, 0.2, 0.2, 0.04761905
11576, 0.2, 0.2, 0.2, 0.2, 0.04761905
11577, 0.2, 0.2, 0.2, 0.2, 0.04761905
11578, 0.2, 0.2, 0.2, 0.2, 0.04761905
11579, 0.2, 0.2, 0.2, 0.2, 0.04761905
11580, 0.2, 0.2, 0.2, 0.2, 0.04761905
11581, 0.2, 0.2, 0.2, 0.2, 0.04761905
11582, 0.2, 0.2, 0.2, 0.2, 0.04761905
11583, 0.2, 0.2, 0.2, 0.2, 0.04761905
11584, 0.2, 0.2, 0.2, 0.2, 0.04761905
11585, 0.2, 0.2, 0.2, 0.2, 0.04761905
11586, 0.2, 0.2, 0.2, 0.2, 0.04761905
11587, 0.2, 0.2, 0.2, 0.2, 0.04761905
11588, 0.2, 0.2, 0.2, 0.2, 0.04761905
11589, 0.2, 0.2, 0.2, 0.2, 0.04761905
11590, 0.2, 0.2, 0.2, 0.2, 0.04761905
11591, 0.2, 0.2, 0.2, 0.2, 0.04761905
11592, 0.2, 0.2, 0.2, 0.2, 0.04761905
11593, 0.2, 0.2, 0.2, 0.2, 0.04761905
11594, 0.2, 0.2, 0.2, 0.2, 0.04761905
11595, 0.2, 0.2, 0.2, 0.2, 0.04761905
11596, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11597, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11598, 0.2, 0.2, 0.2, 0.3, 0.04761905
11599, 0.2, 0.2, 0.2, 0.3, 0.04761905
11600, 0.2, 0.2, 0.2, 0.2, 0.04761905
11601, 0.2, 0.2, 0.2, 0.2, 0.04761905
11602, 0.2, 0.2, 0.2, 0.2, 0.04761905
11603, 0.2, 0.2, 0.2, 0.2, 0.04761905
11604, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11605, 0.2, 0.2, 0.2, 0.300000001490116, 0.04761905
11606, 0.2, 0.2, 0.2, 0.2, 0.04761905
11607, 0.2, 0.2, 0.2, 0.2, 0.04761905
11608, 0.2, 0.2, 0.2, 0.2, 0.04761905
11609, 0.2, 0.2, 0.2, 0.2, 0.04761905
11610, 0.2, 0.2, 0.2, 0.2, 0.04761905
11611, 0.2, 0.2, 0.2, 0.2, 0.04761905
11612, 0.2, 0.2, 0.2, 0.2, 0.04761905
11613, 0.2, 0.2, 0.2, 0.2, 0.04761905
11614, 0.2, 0.2, 0.2, 0.2, 0.04761905
11615, 0.2, 0.2, 0.2, 0.2, 0.04761905
11616, 0.2, 0.2, 0.2, 0.2, 0.04761905
11617, 0.2, 0.2, 0.2, 0.2, 0.04761905
11618, 0.2, 0.2, 0.2, 0.2, 0.04761905
11619, 0.2, 0.2, 0.2, 0.2, 0.04761905
11620, 0.2, 0.2, 0.2, 0.2, 0.04761905
11621, 0.2, 0.2, 0.2, 0.2, 0.04761905
11622, 0.2, 0.2, 0.2, 0.2, 0.04761905
11623, 0.2, 0.2, 0.2, 0.2, 0.04761905
11624, 0.2, 0.2, 0.2, 0.2, 0.04761905
11625, 0.2, 0.2, 0.2, 0.2, 0.04761905
11626, 0.2, 0.2, 0.2, 0.2, 0.04761905
11627, 0.2, 0.2, 0.2, 0.2, 0.04761905
11628, 0.2, 0.2, 0.2, 0.2, 0.04761905
11629, 0.2, 0.2, 0.2, 0.2, 0.04761905
11630, 0.2, 0.2, 0.2, 0.2, 0.04761905
11631, 0.2, 0.2, 0.2, 0.2, 0.04761905
11632, 0.2, 0.2, 0.2, 0.2, 0.04761905
11633, 0.2, 0.2, 0.2, 0.2, 0.04761905
11634, 0.2, 0.2, 0.2, 0.2, 0.04761905
11635, 0.2, 0.2, 0.2, 0.2, 0.04761905
11636, 0.2, 0.2, 0.2, 0.2, 0.04761905
11637, 0.2, 0.2, 0.2, 0.2, 0.04761905
11638, 0.2, 0.2, 0.2, 0.2, 0.04761905
11639, 0.2, 0.2, 0.2, 0.2, 0.04761905
11640, 0.2, 0.2, 0.2, 0.2, 0.04761905
11641, 0.2, 0.2, 0.2, 0.2, 0.04761905
11642, 0.2, 0.2, 0.2, 0.2, 0.04761905
11643, 0.2, 0.2, 0.2, 0.2, 0.04761905
11644, 0.2, 0.2, 0.2, 0.2, 0.04761905
11645, 0.2, 0.2, 0.2, 0.2, 0.04761905
11646, 0.2, 0.2, 0.2, 0.2, 0.04761905
11647, 0.2, 0.2, 0.2, 0.2, 0.04761905
11648, 0.2, 0.2, 0.2, 0.2, 0.04761905
11649, 0.2, 0.2, 0.2, 0.2, 0.04761905
11650, 0.2, 0.2, 0.2, 0.2, 0.04761905
11651, 0.2, 0.2, 0.2, 0.2, 0.04761905
11652, 0.2, 0.2, 0.2, 0.2, 0.04761905
11653, 0.2, 0.2, 0.2, 0.2, 0.04761905
11654, 0.2, 0.2, 0.2, 0.2, 0.04761905
11655, 0.2, 0.2, 0.2, 0.2, 0.04761905
11656, 0.2, 0.2, 0.2, 0.2, 0.04761905
11657, 0.2, 0.2, 0.2, 0.2, 0.04761905
11658, 0.2, 0.2, 0.2, 0.2, 0.04761905
11659, 0.2, 0.2, 0.2, 0.2, 0.04761905
11660, 0.2, 0.2, 0.2, 0.2, 0.04761905
11661, 0.2, 0.2, 0.2, 0.2, 0.04761905
11662, 0.2, 0.2, 0.2, 0.2, 0.04761905
11663, 0.2, 0.2, 0.2, 0.2, 0.04761905
11664, 0.2, 0.2, 0.2, 0.2, 0.04761905
11665, 0.2, 0.2, 0.2, 0.2, 0.04761905
11666, 0.2, 0.2, 0.2, 0.2, 0.04761905
11667, 0.2, 0.2, 0.2, 0.2, 0.04761905
11668, 0.2, 0.2, 0.2, 0.2, 0.04761905
11669, 0.2, 0.2, 0.2, 0.2, 0.04761905
11670, 0.2, 0.2, 0.2, 0.2, 0.04761905
11671, 0.2, 0.2, 0.2, 0.2, 0.04761905
11672, 0.2, 0.2, 0.2, 0.2, 0.04761905
11673, 0.2, 0.2, 0.2, 0.2, 0.04761905
11674, 0.2, 0.2, 0.2, 0.2, 0.04761905
11675, 0.2, 0.2, 0.2, 0.2, 0.04761905
11676, 0.2, 0.2, 0.2, 0.2, 0.04761905
11677, 0.2, 0.2, 0.2, 0.2, 0.04761905
11678, 0.2, 0.2, 0.2, 0.2, 0.04761905
11679, 0.2, 0.2, 0.2, 0.2, 0.04761905
11680, 0.2, 0.2, 0.2, 0.2, 0.04761905
11681, 0.2, 0.2, 0.2, 0.2, 0.04761905
11682, 0.2, 0.2, 0.2, 0.2, 0.04761905
11683, 0.2, 0.2, 0.2, 0.2, 0.04761905
11684, 0.2, 0.2, 0.2, 0.2, 0.04761905
11685, 0.2, 0.2, 0.2, 0.2, 0.04761905
11686, 0.2, 0.2, 0.2, 0.2, 0.04761905
11687, 0.2, 0.2, 0.2, 0.2, 0.04761905
11688, 0.2, 0.2, 0.2, 0.2, 0.04761905
11689, 0.2, 0.2, 0.2, 0.2, 0.04761905
11690, 0.2, 0.2, 0.2, 0.2, 0.04761905
11691, 0.2, 0.2, 0.2, 0.2, 0.04761905
11692, 0.2, 0.2, 0.2, 0.2, 0.04761905
11693, 0.2, 0.2, 0.2, 0.2, 0.04761905
11694, 0.2, 0.2, 0.2, 0.2, 0.04761905
11695, 0.2, 0.2, 0.2, 0.2, 0.04761905
11696, 0.2, 0.2, 0.2, 0.2, 0.04761905
11697, 0.2, 0.2, 0.2, 0.2, 0.04761905
11698, 0.2, 0.2, 0.2, 0.2, 0.04761905
11699, 0.2, 0.2, 0.2, 0.2, 0.04761905
11700, 0.2, 0.2, 0.2, 0.2, 0.04761905
11701, 0.2, 0.2, 0.2, 0.2, 0.04761905
11702, 0.2, 0.2, 0.2, 0.2, 0.04761905
11703, 0.2, 0.2, 0.2, 0.2, 0.04761905
11704, 0.2, 0.2, 0.2, 0.2, 0.04761905
11705, 0.2, 0.2, 0.2, 0.2, 0.04761905
11706, 0.2, 0.2, 0.2, 0.2, 0.04761905
11707, 0.2, 0.2, 0.2, 0.2, 0.04761905
11708, 0.2, 0.2, 0.2, 0.2, 0.04761905
11709, 0.2, 0.2, 0.2, 0.2, 0.04761905
11710, 0.2, 0.2, 0.2, 0.2, 0.04761905
11711, 0.2, 0.2, 0.2, 0.2, 0.04761905
11712, 0.2, 0.2, 0.2, 0.2, 0.04761905
11713, 0.2, 0.2, 0.2, 0.2, 0.04761905
