generation, Top Error, Gen Error, Trial 0, Trial 1, Trial 2, Trial 3
219, 0.208214956984976, 0.209035748621048, 0.213841518551535, 0.073910799189274, 0.365364742918671, 0.183025933824713
220, 0.208125554577506, 0.208125554577506, 0.203839738924193, 0.0706621255557187, 0.36651862310992, 0.191481730720191
221, 0.208125554577506, 0.208887360670796, 0.208001836581591, 0.0778303444829121, 0.366699192450692, 0.183018069167988
222, 0.206748343398132, 0.206748343398132, 0.208497485176653, 0.0802581061600959, 0.360468040815503, 0.177769741440274
223, 0.206748343398132, 0.208178175800441, 0.184466091346435, 0.0733584568068778, 0.380466552091594, 0.194421602956857
224, 0.206748343398132, 0.208622591970082, 0.200024248001334, 0.0753498586446479, 0.367678739417866, 0.191437521816478
225, 0.206748343398132, 0.20738335722046, 0.188292946108238, 0.0673316959501284, 0.375414781201278, 0.198494005622197
226, 0.206748343398132, 0.206930208278714, 0.219630439468399, 0.084265528271109, 0.336575054802358, 0.18724981057299
227, 0.206748343398132, 0.206960625544914, 0.209698617871641, 0.0880382166868386, 0.348739732452322, 0.181365935168854
228, 0.206331216428018, 0.206331216428018, 0.2084008828989, 0.0894959329032645, 0.338918126699143, 0.188509923210763
229, 0.204163176820611, 0.204163176820611, 0.199130768575979, 0.081895560107608, 0.345490397889666, 0.190135980709189
230, 0.204163176820611, 0.20615693541701, 0.22122969239535, 0.0888893662944601, 0.334108174142884, 0.180400508835346
231, 0.204163176820611, 0.205405285252325, 0.217316325827386, 0.0839815094712678, 0.338401998671429, 0.181921307039217
232, 0.204163176820611, 0.204467450733652, 0.188109716263656, 0.0745166326471787, 0.362834706682464, 0.192408747341309
233, 0.204163176820611, 0.204187588959674, 0.200070320747345, 0.0744836890903056, 0.355357006956329, 0.186839339044716
234, 0.201448260585903, 0.201448260585903, 0.178675877768773, 0.0637429464130747, 0.367840282644641, 0.195533935517123
235, 0.201448260585903, 0.202714633618696, 0.173240084770766, 0.0662808495428495, 0.373423990317098, 0.197913609844072
236, 0.201448260585903, 0.202159892119695, 0.200145815996565, 0.0783649079559915, 0.346898250884456, 0.183230593641767
237, 0.199489469879223, 0.199489469879223, 0.180770624943229, 0.0711502352372542, 0.358225342593185, 0.187811676743225
238, 0.199489469879223, 0.201290113731533, 0.217329175261575, 0.0679739747251244, 0.331911948892124, 0.187945356047309
239, 0.199489469879223, 0.202513161419947, 0.173081839937106, 0.0746986325346593, 0.364934291984676, 0.197337881223347
240, 0.199489469879223, 0.200990077204863, 0.202073848515126, 0.0750428179418849, 0.344719224605222, 0.182124417757219
241, 0.199356262337935, 0.199356262337935, 0.18698012366172, 0.0740649104024003, 0.353568115315251, 0.18281189997237
242, 0.199356262337935, 0.200302604143776, 0.176461819932119, 0.0836920499200132, 0.353159907854822, 0.18789663886815
243, 0.199356262337935, 0.19939013716806, 0.187450073388405, 0.0694972886536255, 0.357229788269142, 0.183383398361069
244, 0.199356262337935, 0.199501272671421, 0.19045361898333, 0.0736442554269952, 0.355673857293182, 0.178233358982177
245, 0.198549005914675, 0.198549005914675, 0.197390577035291, 0.072607208656058, 0.345291636565156, 0.178906601402197
246, 0.197138832930936, 0.197138832930936, 0.188407279061696, 0.0703642202990345, 0.347814443672455, 0.18196938869056
247, 0.196545968141187, 0.196545968141187, 0.178354178871378, 0.054868420057496, 0.369432041501237, 0.183529232134638
248, 0.195880057612561, 0.195880057612561, 0.179460407111749, 0.0591136676383103, 0.362873116394854, 0.18207303930533
249, 0.195880057612561, 0.197710395445615, 0.193559111140197, 0.0620373094318937, 0.358861347055226, 0.176383814155143
250, 0.195880057612561, 0.196901597765317, 0.165193329191159, 0.06297262186878, 0.376926701875967, 0.182513738125361
251, 0.195880057612561, 0.196140883356006, 0.176756585180674, 0.0699100670802204, 0.361147221448555, 0.176749659714575
252, 0.193057652659859, 0.193057652659859, 0.159066338889048, 0.0559996767190401, 0.360330885968674, 0.196833709062674
253, 0.193057652659859, 0.19751182255631, 0.191801690553366, 0.0711502882942272, 0.344797672570032, 0.182297638807616
254, 0.193057652659859, 0.195405770527455, 0.168275514866795, 0.0604464105665103, 0.367129921428107, 0.185771235248406
255, 0.19288090986637, 0.19288090986637, 0.168570665984245, 0.0608650445535802, 0.36056257557816, 0.181525353349494
256, 0.19288090986637, 0.193459797721673, 0.151652495117022, 0.0644821602777453, 0.375327316685576, 0.182377218806348
257, 0.19045548390035, 0.19045548390035, 0.142697558507178, 0.0489878649248956, 0.378425276466516, 0.191711235702809
258, 0.19045548390035, 0.193011960706942, 0.188346774819029, 0.0567488894114411, 0.340389691357505, 0.186562487239793
259, 0.19045548390035, 0.192709332204452, 0.159968731885867, 0.0796427320937732, 0.351725601014684, 0.179500263823485
